北京大学 985 211 研,北京,教育部,本科,大学,综合
中国人民大学 985 211 研,北京,教育部,本科,大学,综合
清华大学 985 211 研,北京,教育部,本科,大学,工科
北京交通大学 211 研,北京,教育部,本科/高职(专科),大学,工科
北京工业大学 211,北京,北京市教育委员会,本科/高职(专科),大学,工科
北京航空航天大学 985 211 研,北京,工业和信息化部,本科,大学,工科
北京理工大学 985 211 研,北京,工业和信息化部,本科,大学,工科
北京科技大学 211 研,北京,教育部,本科/高职(专科),大学,工科
北方工业大学,北京,北京市教育委员会,本科,大学,工科
北京化工大学 211,北京,教育部,本科/高职(专科),大学,工科
北京工商大学,北京,北京市教育委员会,本科,大学,财经
北京服装学院,北京,北京市教育委员会,本科,学院,工科
北京邮电大学 211 研,北京,教育部,本科,大学,工科
北京印刷学院,北京,北京市教育委员会,本科/高职(专科),学院,工科
北京建筑大学,北京,北京市教育委员会,本科,大学,工科
北京石油化工学院,北京,北京市教育委员会,本科,学院,工科
北京电子科技学院,北京,中央办公厅,本科,学院,工科
中国农业大学 985 211 研,北京,教育部,本科,大学,农业
北京农学院,北京,北京市教育委员会,本科/高职(专科),学院,农业
北京林业大学 211 研,北京,教育部,本科,大学,林业
北京协和医学院(清华大学医学部) 985 211 研,北京,卫生部,本科/高职(专科),学院,医药
首都医科大学,北京,北京市教育委员会,本科/高职(专科),大学,医药
北京中医药大学 211,北京,教育部,本科/高职(专科),大学,医药
北京师范大学 985 211 研,北京,教育部,本科,大学,师范
首都师范大学,北京,北京市教育委员会,本科,大学,师范
首都体育学院,北京,北京市教育委员会,本科,学院,体育
北京外国语大学 211,北京,教育部,本科,大学,语言
北京第二外国语学院,北京,北京市教育委员会,本科,学院,语言
北京语言大学,北京,教育部,本科,大学,语言
中国传媒大学 211,北京,教育部,本科/高职(专科),大学,语言
中央财经大学 211,北京,教育部,本科,大学,财经
对外经济贸易大学 211,北京,教育部,本科,大学,财经
北京物资学院,北京,北京市教育委员会,本科,学院,财经
首都经济贸易大学,北京,北京市教育委员会,本科/高职(专科),大学,财经
外交学院,北京,外交部,本科,学院,语言
中国人民公安大学,北京,公安部,本科,大学,政法
国际关系学院,北京,其他主管部门1,本科,学院,政法
北京体育大学 211,北京,国家体育总局,本科,大学,体育
中央音乐学院 211,北京,教育部,本科,学院,艺术
中国音乐学院,北京,北京市教育委员会,本科,学院,艺术
中央美术学院,北京,教育部,本科/高职(专科),学院,艺术
中央戏剧学院,北京,教育部,本科/高职(专科),学院,艺术
中国戏曲学院,北京,北京市教育委员会,本科,学院,艺术
北京电影学院,北京,北京市教育委员会,本科,学院,艺术
北京舞蹈学院,北京,北京市教育委员会,本科,学院,艺术
中央民族大学 985 211,北京,国家民族事务委员会,本科,大学,民族
中国政法大学 211,北京,教育部,本科,大学,政法
华北电力大学(北京) 211,北京,教育部,本科,大学,工科
北京工业职业技术学院,北京,北京市教育委员会,高职(专科),高等职业技术学校,工科
北京信息职业技术学院,北京,北京市教育委员会,高职(专科),高等职业技术学校,工科
北京电子科技职业学院,北京,北京市教育委员会,高职(专科),高等职业技术学校,工科
北京京北职业技术学院,北京,北京市教育委员会,高职(专科),高等职业技术学校,工科
中华女子学院,北京,中华全国妇女联合会,本科/高职(专科),学院,语言
北京信息科技大学,北京,北京市教育委员会,本科,大学,工科
中国矿业大学(北京) 211 研,北京,教育部,本科,大学,工科
中国石油大学(北京) 211 研,北京,教育部,本科,大学,工科
中国地质大学(北京) 211 研,北京,教育部,本科,大学,工科
北京联合大学,北京,北京市教育委员会,本科/高职(专科),大学,综合
北京城市学院,北京,北京市教育委员会,本科/高职(专科),学院,综合
中国青年政治学院,北京,中国共产主义青年团中央,本科,学院,政法
北京青年政治学院,北京,北京市教育委员会,高职(专科),学院,语言
首钢工学院,北京,北京市教育委员会,本科/高职(专科),学院,工科
北京农业职业学院,北京,北京市教育委员会,高职(专科),高等职业技术学校,农业
北京政法职业学院,北京,北京市教育委员会,高职(专科),高等职业技术学校,政法
中国劳动关系学院,北京,中华全国总工会,本科/高职(专科),学院,财经
北京财贸职业学院,北京,北京市教育委员会,高职(专科),高等职业技术学校,财经
北京北大方正软件职业技术学院,北京,北京市教育委员会,高职(专科),高等职业技术学校,工科
北京经贸职业学院,北京,北京市教育委员会,高职(专科),高等职业技术学校,财经
北京经济技术职业学院,北京,北京市教育委员会,高职(专科),高等职业技术学校,财经
北京戏曲艺术职业学院,北京,北京市教育委员会,高职(专科),高等职业技术学校,艺术
北京汇佳职业学院,北京,北京市教育委员会,高职(专科),高等职业技术学校,语言
北京现代职业技术学院,北京,北京市教育委员会,高职(专科),高等职业技术学校,工科
北京吉利学院,北京,北京市教育委员会,高职(专科),高等专科学校,财经
首都师范大学科德学院,北京,北京市教育委员会,本科,独立学院,语言
北京工商大学嘉华学院,北京,北京市教育委员会,本科,独立学院,财经
北京科技职业学院,北京,北京市教育委员会,高职(专科),高等职业技术学校,工科
北京培黎职业学院,北京,北京市教育委员会,高职(专科),高等职业技术学校,语言
北京邮电大学世纪学院,北京,北京市教育委员会,本科,独立学院,综合
北京工业大学耿丹学院,北京,北京市教育委员会,本科,独立学院,综合
北京交通职业技术学院,北京,北京市教育委员会,高职(专科),高等职业技术学校,工科
北京警察学院,北京,北京市教育委员会,本科,学院,政法
北京经济管理职业学院,北京,北京市教育委员会,高职(专科),高等职业技术学校,财经
北京劳动保障职业学院,北京,北京市教育委员会,高职(专科),高等职业技术学校,综合
北京社会管理职业学院,北京,北京市教育委员会,高职(专科),高等职业技术学校,综合
北京艺术传媒职业学院,北京,北京市教育委员会,高职(专科),高等职业技术学校,综合
北京第二外国语学院中瑞酒店管理学院,北京,北京市教育委员会,本科,独立学院,语言
北京体育职业学院,北京,北京市教育委员会,高职(专科),高等职业技术学校,体育
北京交通运输职业学院,北京,北京市教育委员会,高职(专科),高等职业技术学校,综合
北京卫生职业学院,北京,北京市教育委员会,高职(专科),高等职业技术学校,医药
中国科学院大学,北京,中国科学院,本科,大学,综合
北京大学医学部 985 211 研,北京,教育部,本科/高职(专科),高等学校分校,综合
北京科技大学延庆分校,北京,北京市教育委员会,高职(专科),高等学校分校,工科
北京邮电大学(宏福校区) 211 研,北京,教育部,本科,高等学校分校,工科
南开大学 985 211 研,天津,教育部,本科,大学,综合
天津大学 985 211 研,天津,教育部,本科/高职(专科),大学,工科
天津科技大学,天津,天津市教育委员会,本科,大学,工科
天津工业大学,天津,天津市教育委员会,本科/高职(专科),大学,工科
中国民航大学,天津,中国民用航空总局,本科/高职(专科),大学,工科
天津理工大学,天津,天津市教育委员会,本科,大学,工科
天津农学院,天津,天津市教育委员会,本科/高职(专科),学院,农业
天津医科大学 211,天津,天津市教育委员会,本科,大学,医药
天津中医药大学,天津,天津市教育委员会,本科,大学,医药
天津师范大学,天津,天津市教育委员会,本科/高职(专科),大学,师范
天津职业技术师范大学,天津,天津市教育委员会,本科/高职(专科),大学,师范
天津外国语大学,天津,天津市教育委员会,本科,大学,语言
天津商业大学,天津,天津市教育委员会,本科,大学,财经
天津财经大学,天津,天津市教育委员会,本科,大学,财经
天津体育学院,天津,天津市教育委员会,本科/高职(专科),学院,体育
天津音乐学院,天津,天津市教育委员会,本科,学院,艺术
天津美术学院,天津,天津市教育委员会,本科,学院,艺术
河北工业大学 211,天津,河北省教育厅,本科/高职(专科),大学,工科
天津城建大学,天津,天津市教育委员会,本科,学院,工科
天津天狮学院,天津,天津市教育委员会,本科/高职(专科),学院,综合
天津职业大学,天津,天津市教育委员会,高职(专科),短期职业大学,工科
天津医学高等专科学校,天津,天津市教育委员会,高职(专科),高等专科学校,医药
天津中德职业技术学院,天津,天津市教育委员会,高职(专科),高等职业技术学校,工科
天津滨海职业学院,天津,天津市教育委员会,高职(专科),高等职业技术学校,综合
天津工程职业技术学院,天津,天津市教育委员会,高职(专科),高等职业技术学校,工科
天津青年职业学院,天津,天津市教育委员会,高职(专科),高等职业技术学校,语言
天津渤海职业技术学院,天津,天津市教育委员会,高职(专科),高等职业技术学校,综合
天津电子信息职业技术学院,天津,天津市教育委员会,高职(专科),高等职业技术学校,工科
天津机电职业技术学院,天津,天津市教育委员会,高职(专科),高等职业技术学校,工科
天津现代职业技术学院,天津,天津市教育委员会,高职(专科),高等职业技术学校,综合
天津公安警官职业学院,天津,天津市教育委员会,高职(专科),高等职业技术学校,政法
天津轻工职业技术学院,天津,天津市教育委员会,高职(专科),高等职业技术学校,综合
天津商务职业学院,天津,天津市教育委员会,高职(专科),高等职业技术学校,财经
天津国土资源和房屋职业学院,天津,天津市教育委员会,高职(专科),高等职业技术学校,综合
天津艺术职业学院,天津,天津市教育委员会,高职(专科),高等职业技术学校,艺术
天津交通职业学院,天津,天津市教育委员会,高职(专科),高等职业技术学校,综合
河北工业大学城市学院,天津,河北省教育厅,本科,独立学院,工科
天津外国语大学滨海外事学院,天津,天津市教育委员会,本科,独立学院,语言
天津体育学院运动与文化艺术学院,天津,天津市教育委员会,本科,独立学院,体育
天津商业大学宝德学院,天津,天津市教育委员会,本科,独立学院,财经
天津医科大学临床医学院,天津,天津市教育委员会,本科,独立学院,医药
南开大学滨海学院,天津,天津市教育委员会,本科,独立学院,综合
天津冶金职业技术学院,天津,天津市教育委员会,高职(专科),高等职业技术学校,工科
天津石油职业技术学院,天津,天津市教育委员会,高职(专科),高等职业技术学校,工科
天津城市职业学院,天津,天津市教育委员会,高职(专科),高等职业技术学校,综合
天津铁道职业技术学院,天津,天津市教育委员会,高职(专科),高等职业技术学校,工科
天津师范大学津沽学院,天津,天津市教育委员会,本科,独立学院,综合
天津理工大学中环信息学院,天津,天津市教育委员会,本科,独立学院,综合
北京科技大学天津学院,天津,天津市教育委员会,本科,独立学院,综合
天津工艺美术职业学院,天津,天津市教育委员会,高职(专科),高等职业技术学校,艺术
天津城市建设管理职业技术学院,天津,天津市教育委员会,高职(专科),高等职业技术学校,综合
天津生物工程职业技术学院,天津,天津市教育委员会,高职(专科),高等职业技术学校,工科
天津海运职业学院,天津,天津市教育委员会,高职(专科),高等职业技术学校,综合
天津大学仁爱学院,天津,天津市教育委员会,本科,独立学院,综合
天津财经大学珠江学院,天津,天津市教育委员会,本科,独立学院,综合
天津广播影视职业学院,天津,天津市教育委员会,高职(专科),高等职业技术学校,艺术
天津市工会管理干部学院,天津,天津市教育委员会,高职(专科),成人高等学校,综合
河北大学,河北,河北省教育厅,本科/高职(专科),大学,综合
河北工程大学,河北,河北省教育厅,本科/高职(专科),大学,工科
石家庄经济学院,河北,河北省教育厅,本科/高职(专科),学院,财经
华北电力大学(保定) 211,河北,教育部,本科,大学,工科
华北理工大学,河北,河北省教育厅,本科/高职(专科),大学,综合
河北科技大学,河北,河北省教育厅,本科/高职(专科),大学,工科
河北建筑工程学院,河北,河北省教育厅,本科/高职(专科),学院,工科
河北工程技术高等专科学校,河北,河北省教育厅,高职(专科),高等专科学校,工科
河北农业大学,河北,河北省教育厅,本科/高职(专科),大学,农业
河北医科大学,河北,河北省教育厅,本科/高职(专科),大学,医药
河北北方学院,河北,河北省教育厅,本科/高职(专科),学院,医药
承德医学院,河北,河北省教育厅,本科/高职(专科),学院,医药
河北师范大学,河北,河北省教育厅,本科/高职(专科),大学,师范
保定学院,河北,河北省教育厅,本科/高职(专科),高等专科学校,师范
河北民族师范学院,河北,河北省教育厅,本科/高职(专科),学院,师范
唐山师范学院,河北,河北省教育厅,本科/高职(专科),学院,师范
廊坊师范学院,河北,河北省教育厅,本科/高职(专科),学院,师范
衡水学院,河北,河北省教育厅,本科/高职(专科),学院,师范
石家庄学院,河北,河北省教育厅,本科/高职(专科),学院,师范
邯郸学院,河北,河北省教育厅,本科/高职(专科),学院,师范
邢台学院,河北,河北省教育厅,本科/高职(专科),学院,师范
沧州师范学院,河北,河北省教育厅,本科/高职(专科),学院,师范
石家庄铁道大学,河北,河北省教育厅,本科/高职(专科),大学,工科
燕山大学,河北,河北省教育厅,本科,大学,工科
河北科技师范学院,河北,河北省教育厅,本科/高职(专科),学院,师范
河北工业职业技术学院,河北,河北省教育厅,高职(专科),高等职业技术学校,工科
唐山学院,河北,河北省教育厅,本科/高职(专科),学院,工科
邯郸职业技术学院,河北,河北省教育厅,高职(专科),高等职业技术学校,综合
华北科技学院,河北,国家安全生产监督管理总局,本科/高职(专科),学院,工科
中国人民武装警察部队学院,河北,公安部,本科,学院,政法
河北体育学院,河北,河北省教育厅,本科/高职(专科),学院,体育
石家庄职业技术学院,河北,河北省教育厅,高职(专科),高等职业技术学校,工科
河北金融学院,河北,河北省教育厅,本科/高职(专科),学院,财经
张家口职业技术学院,河北,河北省教育厅,高职(专科),高等职业技术学校,综合
北华航天工业学院,河北,河北省教育厅,本科/高职(专科),学院,工科
防灾科技学院,河北,中国地震局,本科/高职(专科),学院,工科
承德石油高等专科学校,河北,河北省教育厅,高职(专科),高等专科学校,工科
邢台职业技术学院,河北,河北省教育厅,高职(专科),高等职业技术学校,工科
河北经贸大学,河北,河北省教育厅,本科/高职(专科),大学,财经
中央司法警官学院,河北,司法部,本科,学院,政法
邢台医学高等专科学校,河北,河北省教育厅,高职(专科),高等专科学校,医药
河北软件职业技术学院,河北,河北省教育厅,高职(专科),高等职业技术学校,综合
河北建材职业技术学院,河北,河北省教育厅,高职(专科),高等职业技术学校,工科
河北政法职业学院,河北,河北省教育厅,高职(专科),高等职业技术学校,政法
沧州职业技术学院,河北,河北省教育厅,高职(专科),高等职业技术学校,工科
河北能源职业技术学院,河北,河北省教育厅,高职(专科),高等职业技术学校,工科
石家庄铁路职业技术学院,河北,河北省教育厅,高职(专科),高等职业技术学校,工科
保定职业技术学院,河北,河北省教育厅,高职(专科),高等职业技术学校,综合
秦皇岛职业技术学院,河北,河北省教育厅,高职(专科),高等职业技术学校,工科
石家庄工程职业学院,河北,河北省教育厅,高职(专科),高等职业技术学校,工科
石家庄城市经济职业学院,河北,河北省教育厅,高职(专科),高等职业技术学校,语言
河北传媒学院,河北,河北省教育厅,本科/高职(专科),学院,艺术
唐山职业技术学院,河北,河北省教育厅,高职(专科),高等职业技术学校,医药
衡水职业技术学院,河北,河北省教育厅,高职(专科),高等职业技术学校,财经
唐山工业职业技术学院,河北,河北省教育厅,高职(专科),高等职业技术学校,工科
河北工程技术学院,河北,河北省教育厅,高职(专科),高等职业技术学校,财经
河北艺术职业学院,河北,河北省教育厅,高职(专科),高等职业技术学校,艺术
河北旅游职业学院,河北,河北省教育厅,高职(专科),高等职业技术学校,财经
石家庄财经职业学院,河北,河北省教育厅,高职(专科),高等职业技术学校,财经
河北交通职业技术学院,河北,河北省教育厅,高职(专科),高等职业技术学校,工科
河北化工医药职业技术学院,河北,河北省教育厅,高职(专科),高等职业技术学校,工科
石家庄信息工程职业学院,河北,河北省教育厅,高职(专科),高等职业技术学校,工科
河北外国语职业学院,河北,河北省教育厅,高职(专科),高等职业技术学校,语言
河北美术学院,河北,河北省教育厅,本科/高职(专科),学院,艺术
河北科技学院,河北,河北省教育厅,本科/高职(专科),学院,工科
保定电力职业技术学院,河北,河北省教育厅,高职(专科),高等职业技术学校,工科
河北机电职业技术学院,河北,河北省教育厅,高职(专科),高等职业技术学校,工科
渤海石油职业学院,河北,河北省教育厅,高职(专科),高等职业技术学校,工科
廊坊职业技术学院,河北,河北省教育厅,高职(专科),高等职业技术学校,工科
唐山科技职业技术学院,河北,河北省教育厅,高职(专科),高等职业技术学校,工科
石家庄邮电职业技术学院,河北,河北省教育厅,高职(专科),高等职业技术学校,工科
河北公安警察职业学院,河北,河北省教育厅,高职(专科),高等职业技术学校,政法
石家庄工商职业学院,河北,河北省教育厅,高职(专科),高等职业技术学校,财经
石家庄理工职业学院,河北,河北省教育厅,高职(专科),高等职业技术学校,工科
河北外国语学院,河北,河北省教育厅,本科,学院,综合
石家庄科技信息职业学院,河北,河北省教育厅,高职(专科),高等职业技术学校,工科
河北大学工商学院,河北,河北省教育厅,本科,独立学院,综合
华北理工大学轻工学院,河北,河北省教育厅,本科,独立学院,工科
河北科技大学理工学院,河北,河北省教育厅,本科,独立学院,工科
河北师范大学汇华学院,河北,河北省教育厅,本科,独立学院,师范
河北经贸大学经济管理学院,河北,河北省教育厅,本科,独立学院,财经
河北医科大学临床学院,河北,河北省教育厅,本科,独立学院,医药
华北电力大学科技学院,河北,河北省教育厅,本科,独立学院,工科
河北工程大学科信学院,河北,河北省教育厅,本科,独立学院,工科
燕山大学里仁学院,河北,河北省教育厅,本科,独立学院,工科
石家庄铁道大学四方学院,河北,河北省教育厅,本科,独立学院,工科
石家庄经济学院华信学院,河北,河北省教育厅,本科,独立学院,财经
河北农业大学现代科技学院,河北,河北省教育厅,本科,独立学院,农业
华北理工大学冀唐学院,河北,河北省教育厅,本科,独立学院,医药
河北司法警官职业学院,河北,河北省教育厅,高职(专科),高等职业技术学校,政法
沧州医学高等专科学校,河北,河北省教育厅,高职(专科),高等专科学校,医药
河北女子职业技术学院,河北,河北省教育厅,高职(专科),高等职业技术学校,语言
中国地质大学长城学院,河北,河北省教育厅,本科,独立学院,综合
燕京理工学院,河北,河北省教育厅,本科,独立学院,综合
北京中医药大学东方学院,河北,河北省教育厅,本科,独立学院,综合
石家庄医学高等专科学校,河北,河北省教育厅,高职(专科),高等专科学校,医药
石家庄经济职业学院,河北,河北省教育厅,高职(专科),高等职业技术学校,财经
冀中职业学院,河北,河北省教育厅,高职(专科),高等职业技术学校,工科
石家庄人民医学高等专科学校,河北,河北省教育厅,高职(专科),高等专科学校,医药
石家庄科技工程职业学院,河北,河北省教育厅,高职(专科),高等职业技术学校,工科
北京交通大学海滨学院,河北,河北省教育厅,本科,独立学院,工科
河北劳动关系职业学院,河北,河北省教育厅,高职(专科),高等职业技术学校,综合
石家庄科技职业学院,河北,河北省教育厅,高职(专科),高等职业技术学校,工科
廊坊东方职业技术学院,河北,河北省教育厅,高职(专科),高等职业技术学校,综合
泊头职业学院,河北,河北省教育厅,高职(专科),高等职业技术学校,师范
宣化科技职业学院,河北,河北省教育厅,高职(专科),高等职业技术学校,综合
廊坊燕京职业技术学院,河北,河北省教育厅,未知,高等职业技术学校,工科
承德护理职业学院,河北,河北省教育厅,未知,高等职业技术学校,医药
石家庄幼儿师范高等专科学校,河北,河北省教育厅,高职(专科),高等专科学校,师范
廊坊卫生职业学院,河北,河北省教育厅,高职(专科),高等专科学校,医药
河北轨道运输职业技术学院,河北,河北省教育厅,高职(专科),高等职业技术学校,工科
河北中医学院,河北,河北省教育厅,本科/高职(专科),学院,医药
张家口学院,河北,河北省教育厅,高职(专科),成人高等学校,师范
保定幼儿师范高等专科学校,河北,河北省教育厅,高职(专科),高等职业技术学校,师范
河北工艺美术职业学院,河北,河北省教育厅,高职(专科),学院,艺术
渤海理工职业学院,河北,河北省教育厅,高职(专科),学院,工科
东北大学秦皇岛分校 985 211 研,河北,教育部,本科,高等学校分校,工科
河北地质职工大学,河北,河北省教育厅,高职(专科),成人高等学校,工科
石家庄职工大学,河北,河北省教育厅,高职(专科),成人高等学校,综合
中国环境管理干部学院,河北,河北省教育厅,高职(专科),成人高等学校,综合
河北青年管理干部学院,河北,河北省教育厅,高职(专科),成人高等学校,综合
山西大学,山西,山西省教育厅,本科,大学,综合
太原科技大学,山西,山西省教育厅,本科/高职(专科),大学,工科
中北大学,山西,山西省教育厅,本科/高职(专科),大学,工科
太原理工大学 211,山西,山西省教育厅,本科/高职(专科),大学,工科
山西农业大学,山西,山西省教育厅,本科,大学,农业
山西医科大学,山西,山西省教育厅,本科/高职(专科),大学,医药
长治医学院,山西,山西省教育厅,本科/高职(专科),学院,医药
山西师范大学,山西,山西省教育厅,本科/高职(专科),大学,师范
太原师范学院,山西,山西省教育厅,本科/高职(专科),学院,师范
山西大同大学,山西,山西省教育厅,本科/高职(专科),大学,综合
晋中学院,山西,山西省教育厅,本科/高职(专科),学院,师范
长治学院,山西,山西省教育厅,本科/高职(专科),学院,师范
运城学院,山西,山西省教育厅,本科/高职(专科),学院,师范
忻州师范学院,山西,山西省教育厅,本科/高职(专科),学院,师范
山西财经大学,山西,山西省教育厅,本科,大学,财经
山西中医学院,山西,山西省教育厅,本科/高职(专科),学院,医药
吕梁学院,山西,山西省教育厅,本科/高职(专科),学院,师范
太原学院,山西,山西省教育厅,高职(专科),短期职业大学,工科
山西省财政税务专科学校,山西,山西省教育厅,高职(专科),高等专科学校,财经
山西警官高等专科学校,山西,山西省教育厅,高职(专科),高等专科学校,政法
长治职业技术学院,山西,山西省教育厅,高职(专科),高等职业技术学校,工科
山西艺术职业学院,山西,山西省教育厅,高职(专科),高等职业技术学校,艺术
晋城职业技术学院,山西,山西省教育厅,高职(专科),高等职业技术学校,工科
山西建筑职业技术学院,山西,山西省教育厅,高职(专科),高等职业技术学校,工科
山西药科职业学院,山西,山西省教育厅,高职(专科),高等职业技术学校,医药
山西工程职业技术学院,山西,山西省教育厅,高职(专科),高等职业技术学校,工科
山西交通职业技术学院,山西,山西省教育厅,高职(专科),高等职业技术学校,工科
山西应用科技学院,山西,山西省教育厅,高职(专科),高等职业技术学校,工科
大同煤炭职业技术学院,山西,山西省教育厅,高职(专科),高等职业技术学校,工科
山西机电职业技术学院,山西,山西省教育厅,高职(专科),高等职业技术学校,工科
山西戏剧职业学院,山西,山西省教育厅,高职(专科),高等职业技术学校,艺术
山西财贸职业技术学院,山西,山西省教育厅,高职(专科),高等职业技术学校,财经
山西林业职业技术学院,山西,山西省教育厅,高职(专科),高等职业技术学校,林业
山西水利职业技术学院,山西,山西省教育厅,高职(专科),高等职业技术学校,工科
临汾职业技术学院,山西,山西省教育厅,高职(专科),高等职业技术学校,综合
山西职业技术学院,山西,山西省教育厅,高职(专科),高等职业技术学校,工科
山西煤炭职业技术学院,山西,山西省教育厅,高职(专科),高等职业技术学校,工科
山西金融职业学院,山西,山西省教育厅,高职(专科),高等职业技术学校,财经
太原城市职业技术学院,山西,山西省教育厅,高职(专科),高等职业技术学校,工科
山西大学商务学院,山西,山西省教育厅,本科,独立学院,财经
太原理工大学现代科技学院,山西,山西省教育厅,本科,独立学院,工科
山西农业大学信息学院,山西,山西省教育厅,本科,独立学院,农业
山西师范大学现代文理学院,山西,山西省教育厅,本科,独立学院,师范
中北大学信息商务学院,山西,山西省教育厅,本科,独立学院,工科
山西信息职业技术学院,山西,山西省教育厅,高职(专科),高等职业技术学校,工科
太原科技大学华科学院,山西,山西省教育厅,本科,独立学院,工科
山西医科大学晋祠学院,山西,山西省教育厅,本科,独立学院,医药
山西财经大学华商学院,山西,山西省教育厅,本科,独立学院,财经
山西工商学院,山西,山西省教育厅,本科,学院,财经
山西体育职业学院,山西,山西省教育厅,高职(专科),高等职业技术学校,体育
山西警官职业学院,山西,山西省教育厅,高职(专科),高等职业技术学校,政法
山西国际商务职业学院,山西,山西省教育厅,高职(专科),高等职业技术学校,财经
潞安职业技术学院,山西,山西省教育厅,高职(专科),高等职业技术学校,工科
太原旅游职业学院,山西,山西省教育厅,高职(专科),高等职业技术学校,语言
山西旅游职业学院,山西,山西省教育厅,高职(专科),高等职业技术学校,语言
山西管理职业学院,山西,山西省教育厅,高职(专科),高等职业技术学校,财经
山西电力职业技术学院,山西,山西省教育厅,高职(专科),高等职业技术学校,工科
忻州职业技术学院,山西,山西省教育厅,高职(专科),高等职业技术学校,财经
山西同文职业技术学院,山西,山西省教育厅,高职(专科),高等职业技术学校,语言
晋中职业技术学院,山西,山西省教育厅,高职(专科),高等职业技术学校,综合
山西华澳商贸职业学院,山西,山西省教育厅,高职(专科),高等职业技术学校,财经
山西运城农业职业技术学院,山西,山西省教育厅,高职(专科),高等职业技术学校,农业
运城幼儿师范高等专科学校,山西,山西省教育厅,高职(专科),高等专科学校,师范
太原工业学院,山西,山西省教育厅,本科/高职(专科),学院,工科
山西老区职业技术学院,山西,山西省教育厅,高职(专科),高等职业技术学校,综合
山西经贸职业学院,山西,山西省教育厅,高职(专科),高等职业技术学校,财经
朔州职业技术学院,山西,山西省教育厅,高职(专科),高等职业技术学校,工科
运城职业技术学院,山西,山西省教育厅,高职(专科),高等职业技术学校,综合
山西轻工职业技术学院,山西,山西省教育厅,高职(专科),高等职业技术学校,综合
晋中师范高等专科学校,山西,山西省教育厅,高职(专科),高等专科学校,师范
阳泉师范高等专科学校,山西,山西省教育厅,高职(专科),高等专科学校,师范
山西青年职业学院,山西,山西省教育厅,高职(专科),成人高等学校,综合
运城护理职业学院,山西,山西省教育厅,高职(专科),高等职业技术学校,医药
山西传媒学院,山西,山西省教育厅,本科,学院,艺术
运城师范高等专科学校,山西,山西省教育厅,高职(专科),高等专科学校,师范
朔州师范高等专科学校,山西,山西省教育厅,高职(专科),高等专科学校,师范
吕梁职业技术学院,山西,山西省教育厅,高职(专科),学院,师范
山西工程技术学院,山西,山西省教育厅,本科,学院,工科
山西职工医学院,山西,山西省教育厅,高职(专科),成人高等学校,医药
山西煤炭管理干部学院,山西,山西省教育厅,高职(专科),成人高等学校,综合
山西省政法管理干部学院,山西,山西省教育厅,高职(专科),管理干部学院,综合
内蒙古大学 211,内蒙古,内蒙古自治区教育厅,本科/高职(专科),大学,综合
内蒙古科技大学,内蒙古,内蒙古自治区教育厅,本科/高职(专科),大学,综合
内蒙古工业大学,内蒙古,内蒙古自治区教育厅,本科/高职(专科),大学,工科
内蒙古农业大学,内蒙古,内蒙古自治区教育厅,本科/高职(专科),大学,农业
内蒙古医科大学,内蒙古,内蒙古自治区教育厅,本科/高职(专科),大学,医药
内蒙古师范大学,内蒙古,内蒙古自治区教育厅,本科/高职(专科),大学,师范
内蒙古民族大学,内蒙古,内蒙古自治区教育厅,本科/高职(专科),大学,综合
赤峰学院,内蒙古,内蒙古自治区教育厅,本科/高职(专科),学院,综合
内蒙古财经大学,内蒙古,内蒙古自治区教育厅,本科/高职(专科),学院,财经
呼伦贝尔学院,内蒙古,内蒙古自治区教育厅,本科/高职(专科),学院,综合
内蒙古建筑职业技术学院,内蒙古,内蒙古自治区教育厅,高职(专科),高等职业技术学校,工科
集宁师范学院,内蒙古,内蒙古自治区教育厅,本科/高职(专科),学院,师范
内蒙古丰州职业学院,内蒙古,内蒙古自治区教育厅,高职(专科),高等职业技术学校,工科
河套学院,内蒙古,内蒙古自治区教育厅,本科,学院,综合
呼和浩特民族学院,内蒙古,内蒙古自治区教育厅,本科/高职(专科),学院,语言
包头职业技术学院,内蒙古,内蒙古自治区教育厅,高职(专科),高等职业技术学校,工科
兴安职业技术学院,内蒙古,内蒙古自治区教育厅,高职(专科),高等职业技术学校,师范
呼和浩特职业学院,内蒙古,内蒙古自治区教育厅,高职(专科),高等职业技术学校,综合
包头轻工职业技术学院,内蒙古,内蒙古自治区教育厅,高职(专科),高等职业技术学校,工科
内蒙古电子信息职业技术学院,内蒙古,内蒙古自治区教育厅,高职(专科),高等职业技术学校,工科
内蒙古机电职业技术学院,内蒙古,内蒙古自治区教育厅,高职(专科),高等职业技术学校,工科
内蒙古化工职业学院,内蒙古,内蒙古自治区教育厅,高职(专科),高等职业技术学校,工科
内蒙古商贸职业学院,内蒙古,内蒙古自治区教育厅,高职(专科),高等职业技术学校,财经
锡林郭勒职业学院,内蒙古,内蒙古自治区教育厅,高职(专科),高等职业技术学校,师范
内蒙古警察职业学院,内蒙古,内蒙古自治区教育厅,高职(专科),高等职业技术学校,政法
内蒙古体育职业学院,内蒙古,内蒙古自治区教育厅,高职(专科),高等职业技术学校,体育
乌兰察布职业学院,内蒙古,内蒙古自治区教育厅,高职(专科),高等职业技术学校,财经
通辽职业学院,内蒙古,内蒙古自治区教育厅,高职(专科),高等职业技术学校,师范
科尔沁艺术职业学院,内蒙古,内蒙古自治区教育厅,高职(专科),高等职业技术学校,艺术
内蒙古交通职业技术学院,内蒙古,内蒙古自治区教育厅,高职(专科),高等职业技术学校,工科
